r,x,y,Mach_Number,Pressure,Density,Speed,V_Velocity,U_Velocity
5.484344366484156907e+00,1.794745000000005572e-02,5.484315000000000495e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.442829999999999730e-17
5.528094600758737265e+00,1.809062500000005805e-02,5.528065000000000673e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.511899999999999933e-17
5.571844834951503955e+00,1.823377500000005966e-02,5.571814999999999962e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.472780000000000098e-17
5.615595069226083424e+00,1.837695000000006199e-02,5.615565000000000140e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.443389999999999979e-17
5.659345303500662894e+00,1.852012499999995329e-02,5.659314999999999429e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.439909999999999748e-17
5.703095537775243251e+00,1.866330000000005970e-02,5.703065000000000495e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.406399999999999993e-17
5.746845772049823609e+00,1.880647500000006203e-02,5.746815000000000673e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.525849999999999770e-17
5.790596006324403078e+00,1.894965000000006783e-02,5.790564999999999962e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.356799999999999888e-17
5.834343740612369267e+00,1.909282500000007016e-02,5.834312500000000234e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.630280000000000069e-17
5.878091474818522677e+00,1.923597499999996074e-02,5.878059999999999619e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.682550000000000177e-17
5.921841709093103923e+00,1.937915000000006716e-02,5.921810000000000684e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.310029999999999943e-17
5.965591943367683392e+00,1.952232500000006948e-02,5.965560000000000862e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.809510000000000000e-17
6.009342177642261973e+00,1.966550000000007528e-02,6.009309999999999263e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.246240000000000069e-17
6.053092411916841442e+00,1.980867500000007414e-02,6.053059999999999441e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.928130000000000067e-17
